Tanggal,Open,High,Low,Close,Volume
2024-08-29,7679.52783203125,7715.7587890625,7627.60400390625,7627.60400390625,153940300
2024-08-30,7642.77880859375,7673.18212890625,7616.34521484375,7670.73291015625,194479000
2024-09-02,7686.5390625,7726.18798828125,7669.921875,7694.52978515625,156165700
2024-09-03,7706.65087890625,7726.662109375,7598.46923828125,7616.52099609375,165704700
2024-09-04,7577.09619140625,7672.89599609375,7546.048828125,7672.89599609375,147636500
2024-09-05,7679.64892578125,7722.22509765625,7650.80419921875,7681.04296875,137717400
2024-09-06,7684.81201171875,7754.47509765625,7683.7041015625,7721.84619140625,122729500
2024-09-09,7729.2548828125,7748.3251953125,7654.72509765625,7702.73876953125,138539000
2024-09-10,7725.283203125,7764.77978515625,7723.30078125,7761.38818359375,196539800
2024-09-11,7770.26806640625,7802.47607421875,7736.78076171875,7760.955078125,171932600
2024-09-12,7782.01611328125,7833.27197265625,7782.01611328125,7798.15380859375,252749100
2024-09-13,7805.68994140625,7828.9658203125,7775.63623046875,7812.130859375,162457200
2024-09-17,7832.52490234375,7854.01806640625,7802.27001953125,7831.77880859375,216113800
2024-09-18,7845.81396484375,7879.0439453125,7818.9599609375,7829.134765625,241800200
2024-09-19,7858.11279296875,7910.55615234375,7853.35302734375,7905.39013671875,259454000
2024-09-20,7904.39501953125,7904.51318359375,7738.32080078125,7743.00390625,317741900
2024-09-23,7743.201171875,7775.73095703125,7675.291015625,7775.73095703125,260227800
2024-09-24,7774.55615234375,7810.5400390625,7717.8388671875,7778.4912109375,182808900
2024-09-25,7747.85498046875,7760.8837890625,7633.44677734375,7740.90185546875,276661800
2024-09-26,7723.09716796875,7763.0810546875,7673.0478515625,7744.51611328125,202756700
2024-09-27,7713.7998046875,7736.916015625,7663.47607421875,7696.916015625,190512300
2024-09-30,7674.2861328125,7679.2421875,7527.92919921875,7527.92919921875,222223500
2024-10-01,7551.4619140625,7642.1328125,7547.11083984375,7642.1328125,206962900
2024-10-02,7601.73779296875,7619.10400390625,7501.4599609375,7563.26220703125,315317300
2024-10-03,7567.44921875,7581.333984375,7504.4072265625,7543.828125,189365800
2024-10-04,7531.7919921875,7549.23291015625,7467.7958984375,7496.0908203125,223945300
2024-10-07,7493.6572265625,7540.23583984375,7450.1982421875,7504.134765625,235809600
2024-10-08,7486.72119140625,7592.8837890625,7449.47900390625,7557.14208984375,194830700
2024-10-09,7556.55517578125,7595.576171875,7501.216796875,7501.28515625,169190500
2024-10-10,7501.869140625,7528.953125,7467.81884765625,7480.080078125,157952700
2024-10-11,7520.52978515625,7549.541015625,7506.27587890625,7520.60205078125,159472100
2024-10-14,7518.81298828125,7570.26708984375,7518.81298828125,7559.65478515625,205872100
2024-10-15,7579.0458984375,7635.0439453125,7573.4521484375,7626.951171875,218732600
2024-10-16,7645.2119140625,7658.39794921875,7616.60400390625,7648.93994140625,197424300
2024-10-17,7661.0732421875,7758.669921875,7657.72119140625,7735.0390625,224594300
2024-10-18,7762.15185546875,7790.7109375,7718.6767578125,7760.06005859375,234291900
2024-10-21,7780.2451171875,7795.0869140625,7739.88720703125,7772.59619140625,246855900
2024-10-22,7752.3837890625,7801.40380859375,7731.9609375,7788.98291015625,286785700
2024-10-23,7774.009765625,7805.9169921875,7761.251953125,7787.56494140625,269650200
2024-10-24,7778.65576171875,7794.86279296875,7716.548828125,7716.548828125,242869700
2024-10-25,7717.42578125,7752.2509765625,7678.17822265625,7694.66015625,205788500
2024-10-28,7705.873046875,7714.73876953125,7599.62109375,7634.630859375,197205700
2024-10-29,7625.4677734375,7666.43017578125,7587.2099609375,7606.60009765625,182774700
2024-10-30,7558.7958984375,7581.9091796875,7521.73486328125,7569.85009765625,168203300
2024-10-31,7569.71923828125,7617.36279296875,7558.68310546875,7574.01904296875,203290200
2024-11-01,7573.7939453125,7583.68798828125,7485.45703125,7505.2568359375,155270800
2024-11-04,7505.11083984375,7529.703125,7415.80908203125,7479.5029296875,212287900
