Tanggal,Open,High,Low,Close,Volume
2024-04-02,7199.1240234375,7236.98388671875,7153.93896484375,7236.98388671875,127711500
2024-04-03,7214.02001953125,7226.35302734375,7158.740234375,7166.84423828125,111040300
2024-04-04,7170.71923828125,7254.39892578125,7165.8310546875,7254.39892578125,108900300
2024-04-05,7245.32177734375,7298.85888671875,7239.27392578125,7286.8818359375,94886600
2024-04-16,7130.6279296875,7188.0888671875,7066.5732421875,7164.80712890625,175642500
2024-04-17,7199.830078125,7234.3740234375,7130.8408203125,7130.8408203125,143541300
2024-04-18,7151.73779296875,7180.55908203125,7135.52001953125,7166.81396484375,129376600
2024-04-19,7131.455078125,7141.5810546875,7036.2060546875,7087.31689453125,150694500
2024-04-22,7099.51708984375,7117.02392578125,7026.47705078125,7073.81982421875,121595900
2024-04-23,7102.80810546875,7165.9541015625,7099.841796875,7110.81298828125,172892100
2024-04-24,7127.0478515625,7191.1767578125,7126.85009765625,7174.533203125,154056000
2024-04-25,7167.98388671875,7177.06494140625,7132.10205078125,7155.2939453125,140400000
2024-04-26,7137.93408203125,7149.25390625,7036.0751953125,7036.0751953125,137603900
2024-04-29,7021.4921875,7155.7841796875,7021.4921875,7155.7841796875,129998600
2024-04-30,7187.4140625,7266.8681640625,7179.68505859375,7234.19677734375,156560600
2024-05-02,7227.60791015625,7232.9521484375,7072.47412109375,7117.4248046875,145628700
2024-05-03,7142.86376953125,7165.10205078125,7094.6162109375,7134.72412109375,159524500
2024-05-06,7171.58984375,7178.76708984375,7102.68505859375,7135.89013671875,164988900
2024-05-07,7136.85205078125,7159.76708984375,7108.17578125,7123.61181640625,148490800
2024-05-08,7129.4560546875,7164.30810546875,7071.34521484375,7088.794921875,147871800
2024-05-13,7061.373046875,7111.59912109375,7052.22998046875,7099.26123046875,134590500
2024-05-14,7095.52197265625,7136.64013671875,7071.501953125,7083.76318359375,137468100
2024-05-15,7085.37890625,7192.14501953125,7082.1181640625,7179.8310546875,139854300
2024-05-16,7203.169921875,7270.7568359375,7201.9150390625,7246.69580078125,154713600
2024-05-17,7249.72705078125,7356.71484375,7245.19580078125,7317.23779296875,181505100
2024-05-20,7329.39990234375,7374.546875,7243.01220703125,7266.69091796875,158071100
2024-05-21,7258.4111328125,7295.05615234375,7179.52880859375,7186.037109375,135589400
2024-05-22,7198.19287109375,7239.86181640625,7191.10595703125,7222.3818359375,135720300
2024-05-27,7219.98193359375,7256.18408203125,7171.48583984375,7176.419921875,190885600
2024-05-28,7228.5078125,7308.13720703125,7228.4111328125,7253.6259765625,166427200
2024-05-29,7275.52978515625,7282.0,7127.208984375,7140.22900390625,144619600
2024-05-30,7125.77197265625,7134.70703125,6984.97900390625,7034.14208984375,177693800
2024-05-31,7076.373046875,7102.21923828125,6959.22705078125,6970.73583984375,269684600
2024-06-03,7030.20703125,7088.40087890625,6993.09423828125,7036.19091796875,141774800
2024-06-04,7071.09423828125,7149.19287109375,7065.0341796875,7099.31201171875,160663800
2024-06-05,7114.53515625,7118.34912109375,6934.94287109375,6947.669921875,137116300
2024-06-06,6992.56298828125,7032.57421875,6939.5458984375,6974.89697265625,129986000
2024-06-07,6987.7939453125,6994.115234375,6887.81201171875,6897.9501953125,109886700
2024-06-10,6910.72021484375,6929.09716796875,6846.380859375,6921.5478515625,228419200
2024-06-11,6900.31005859375,6932.4619140625,6855.69091796875,6855.69091796875,150124200
2024-06-12,6859.34912109375,6866.26611328125,6821.5078125,6850.09716796875,165086100
2024-06-13,6893.8408203125,6896.65283203125,6831.56396484375,6831.56396484375,154352200
2024-06-14,6829.9931640625,6840.19677734375,6713.27197265625,6734.83203125,143790500
2024-06-19,6739.89501953125,6791.52685546875,6698.84814453125,6726.9189453125,215680300
2024-06-20,6751.23583984375,6825.55517578125,6728.40185546875,6819.32080078125,138884000
2024-06-21,6838.47802734375,6945.833984375,6823.06201171875,6879.97802734375,202168500
2024-06-24,6877.4677734375,6914.81201171875,6870.30517578125,6889.1650390625,113953400
