Tanggal,Open,High,Low,Close,Volume
2024-06-25,6874.8671875,6890.44287109375,6843.64697265625,6882.7041015625,103645300
2024-06-26,6885.81591796875,6936.26220703125,6885.40283203125,6905.64208984375,111785600
2024-06-27,6929.14501953125,6968.13623046875,6915.830078125,6967.951171875,85223100
2024-06-28,6989.3740234375,7084.623046875,6987.80078125,7063.5771484375,104714500
2024-07-01,7076.6259765625,7139.6259765625,7075.375,7139.6259765625,108297900
2024-07-02,7149.0439453125,7176.869140625,7099.0498046875,7125.14208984375,121880100
2024-07-03,7153.76611328125,7196.7548828125,7126.81494140625,7196.7548828125,126775400
2024-07-04,7212.703125,7262.837890625,7204.43896484375,7220.88916015625,158574300
2024-07-05,7248.72314453125,7275.93798828125,7213.39013671875,7253.3720703125,130902100
2024-07-08,7261.98291015625,7265.083984375,7215.4677734375,7250.97705078125,160069900
2024-07-09,7254.1572265625,7302.94189453125,7239.63818359375,7269.80078125,136101900
2024-07-10,7283.18896484375,7313.2001953125,7272.1220703125,7287.0419921875,214279500
2024-07-11,7302.5048828125,7328.26904296875,7274.06201171875,7300.4072265625,146390900
2024-07-12,7336.48388671875,7354.1630859375,7300.7451171875,7327.580078125,130722300
2024-07-15,7336.30810546875,7346.10400390625,7252.81103515625,7278.86279296875,107422000
2024-07-16,7289.80908203125,7294.7919921875,7213.2841796875,7224.29296875,107863200
2024-07-17,7261.22021484375,7265.0869140625,7207.5830078125,7224.2177734375,218209000
2024-07-18,7231.72998046875,7330.80810546875,7220.09619140625,7321.07080078125,146217900
2024-07-19,7304.27880859375,7315.13916015625,7249.81689453125,7294.4951171875,125286800
2024-07-22,7316.248046875,7341.908203125,7301.4189453125,7321.97607421875,140918600
2024-07-23,7336.27685546875,7347.01708984375,7293.30908203125,7313.85693359375,251719000
2024-07-24,7298.5078125,7311.15185546875,7249.27685546875,7262.7587890625,149278800
2024-07-25,7264.2138671875,7268.046875,7207.81787109375,7240.27685546875,125922000
2024-07-26,7262.1298828125,7298.9560546875,7256.5341796875,7288.1669921875,128745600
2024-07-29,7304.59814453125,7333.89892578125,7274.2529296875,7288.89697265625,131946800
2024-07-30,7283.9169921875,7292.55517578125,7226.7822265625,7241.86376953125,124088300
2024-07-31,7251.80419921875,7275.18603515625,7226.49609375,7255.76220703125,140459400
2024-08-01,7274.51708984375,7325.98486328125,7258.8740234375,7325.98486328125,119012300
2024-08-02,7304.0859375,7337.98095703125,7264.0078125,7308.123046875,130681400
2024-08-05,7254.61279296875,7257.47607421875,6998.81103515625,7059.65283203125,196047200
2024-08-06,7098.6728515625,7167.259765625,7066.5009765625,7129.21484375,122457600
2024-08-07,7149.5087890625,7246.2578125,7147.29296875,7212.130859375,128572200
2024-08-08,7212.7412109375,7234.44677734375,7181.76611328125,7195.12109375,125248900
2024-08-09,7219.98388671875,7267.421875,7219.9228515625,7256.99609375,112712600
2024-08-12,7265.15087890625,7297.625,7230.78515625,7297.625,156405500
2024-08-13,7316.42822265625,7366.65087890625,7286.5498046875,7356.63818359375,146066800
2024-08-14,7377.0068359375,7445.6640625,7372.89111328125,7436.0390625,168060500
2024-08-15,7442.91015625,7460.38720703125,7386.73681640625,7409.5009765625,150416800
2024-08-16,7443.93505859375,7459.7490234375,7417.20703125,7432.08984375,151268200
2024-08-19,7428.7412109375,7466.8310546875,7420.3759765625,7466.8310546875,138674400
2024-08-20,7490.31982421875,7538.1572265625,7482.5048828125,7533.98486328125,183613200
2024-08-21,7563.08203125,7594.546875,7543.63916015625,7554.5927734375,199930800
2024-08-22,7531.34716796875,7540.27294921875,7460.40380859375,7488.67578125,140745300
2024-08-23,7510.6640625,7567.51416015625,7507.73779296875,7544.2978515625,128771000
2024-08-26,7549.412109375,7619.90283203125,7549.412109375,7606.19482421875,142108800
2024-08-27,7598.4638671875,7610.201171875,7547.26318359375,7597.880859375,141150100
2024-08-28,7604.3271484375,7672.287109375,7581.048828125,7658.875,152042100
